FY,EMPL,Tax ID,PS,PC,PZ,WS,OCC,Ind,Wage
2020,COX FARMS INC,3343,VA,Lovingston,22949,IN,45,11,$12.00 - $13.99
2020,COX HONEY OF UTAH LLC,886,UT,Mendon,84325,UT,45,11,$14.00 - $15.99
2020,COX LAND AND CATTLE INC,4207,TN,Sevierville,37862,IL,45,11,$14.00 - $15.99
2020,COY BEE COMPANY LLC,4047,MS,Wiggins,39577,MS,45,11,$10.00 - $11.99
2020,COY S HONEY FARM INC,4664,AR,Jonesboro,72401,MS,45,11,$10.00 - $11.99
2020,COY S HONEY FARM INC,4664,MS,Perkinston,39573,MS,45,11,$10.00 - $11.99
2020,COYANOSA COOPERATIVE GIN,818,VA,Lovingston,22949,TX,45,11,$12.00 - $13.99
2020,CRAFTY ACRES,5425,NC,Waynesville,28786,ND,45,11,$14.00 - $15.99
2020,CRAFTY ACRES,5425,ND,Stanley,58784,ND,45,11,$14.00 - $15.99
2020,CRAIG & SCOTT JONES LIVESTOCK,7031,UT,Cedar City,84720,UT,45,11,$9.99 and under
2020,CRAIG & SCOTT JONES LIVESTOCK,7031,WY,Casper,82601,UT,45,11,$9.99 and under
2020,CRAIG NEAL & SONS FARM LLC,1675,LA,Morganza,70759,LA,45,11,$10.00 - $11.99
2020,CRAIG ROGERS DBA CHANDALAND FARM,8889,KY,Lexington,40508,KY,45,11,$12.00 - $13.99
2020,CRAIG S FISHER,6479,TN,Sevierville,37862,ND,45,11,$14.00 - $15.99
2020,CRAIG S FISHER,6479,TN,Sevierville,37862,ND,45,11,$14.00 - $15.99
2020,CRAIG SCHOMMMER,2549,ND,Munich,58352,ND,45,11,$14.00 - $15.99
2020,CRAIG WEIGEL,3071,NC,Waynesville,28786,ND,45,11,$14.00 - $15.99
2020,CRAIG WEIGEL,3071,ND,Napoleon,58561,ND,45,11,$14.00 - $15.99
2020,CRAMER FARMS LLC,5404,LA,Rayne,70578,LA,45,11,$10.00 - $11.99
2020,CRAMER S INC,9461,GA,Valdosta,31606,PA,45,11,$12.00 - $13.99
2020,CRANE BROS INC,3103,VA,Lovingston,22949,ME,45,11,$14.00 - $15.99
2020,CRANE HARVESTING & TRUCKING INC,8065,AZ,Buckeye,85326,AZ,45,11,$12.00 - $13.99
2020,CRANKY STEER TRADING LLC,9315,OK,Thomas,73669,OK,47,11,$12.00 - $13.99
2020,CRANKY STEER TRADING LLC,9315,OK,Thomas,73669,OK,47,11,$12.00 - $13.99
2020,CRANNEY FARMS,6384,ID,Heyburn,83336,ID,45,11,$12.00 - $13.99
2020,CRAWFISH CENTER LLC,6608,LA,Ville Platte,70586,LA,45,11,$10.00 - $11.99
2020,CRAZY MOUNTAIN CATTLE CO,4212,MT,Lewistown,59457,MT,45,11,$12.00 - $13.99
2020,CREEK VALLEY FARMS LLC GLEIS INC,9462,MI,Waldron,49288,MI,45,11,$14.00 - $15.99
2020,CREEKRIDGE II LLC,4647,TN,Cleveland,37364,TN,45,11,$12.00 - $13.99
2020,CREMALDI FARMS LLC AND IDLEWILD F,5042,LA,Patterson,70392,LA,45,11,$10.00 - $11.99
2020,CRENWELGE RANCHES,164,TX,Fredericksburg,78624,TX,45,11,$12.00 - $13.99
2020,CRIDER DAIRY INC,4102,TX,Cisco,76437,TX,45,11,$12.00 - $13.99
2020,CRIMSON LANE FARM LLC,7169,VA,Lovingston,22949,VA,45,11,$12.00 - $13.99
2020,CRIPPLE COWBOY COW OUTFIT INC,8091,CO,Rangely,81648,CO,45,11,$9.99 and under
2020,CRISALIDA BERRY FARMS LLC,2637,CA,Watsonville,95076,CA,45,11,$14.00 - $15.99
2020,CRISP CITRUS HARVESTING LLC,6508,FL,Arcadia,34266,FL,45,11,$10.00 - $11.99
2020,CRISP CITRUS HARVESTING LLC,6508,FL,Lake Placid,33852,FL,45,11,$10.00 - $11.99
2020,CRIST BROS ORCHARDS INC,5296,NY,Milton,12547,NY,45,11,$14.00 - $15.99
2020,CRITCHELOW & SONS LLC,5966,KY,Lexington,40508,KY,45,11,$12.00 - $13.99
2020,CRITZ FARMS,2135,NY,Cazenovia,13035,NY,45,11,$14.00 - $15.99
2020,CROCKETT GIN CO LLC,7342,TN,Maury City,38050,TN,51,11,$12.00 - $13.99
2020,CROFT FARMS LLC,961,KY,Princeton,42445,KY,45,11,$12.00 - $13.99
2020,CROMWELL S PRODUCE LLC,9549,VA,Virginia Beach,23456,VA,45,11,$12.00 - $13.99
2020,CRONKLETON EQUIPMENT LLC,3121,MS,Greenwood,38930,,,,
2020,CROOKED ROW FARM LLC,3945,KY,Lexington,40509,KY,45,11,$12.00 - $13.99
2020,CROOKS FARMS INC,5873,VA,Lovingston,22949,MI,45,11,$14.00 - $15.99
2020,CROOM FARMS LLC,4422,MS,Lucedale,39452,MS,45,42,$10.00 - $11.99
2020,CROP SVC CTR INC,1421,TN,Sevierville,37862,KS,45,11,$14.00 - $15.99
2020,CROSS KEYS VINEYARDS LLC,6724,VA,Lovingston,22949,VA,45,11,$12.00 - $13.99
2020,CROSS MOUNTAIN RANCH,3570,CO,Craig,81626,CO,45,11,$14.00 - $15.99
2020,CROSS MOUNTAIN RANCH,3570,CO,Craig,81626,CO,45,11,$9.99 and under
2020,CROSS MOUNTAIN RANCH,3570,WY,Casper,82601,CO,45,11,$14.00 - $15.99
2020,CROSSFAITH L C,6983,KS,Greensburg,67054,KS,45,11,$14.00 - $15.99
2020,CROSSFAITH L C,6983,KS,Greensburg,67054,KS,45,11,$14.00 - $15.99
2020,CROSSON ENTERPRISES LLC,5106,TN,Sevierville,37862,KS,45,11,$14.00 - $15.99
2020,CROSSROADS FAMILY FARMS,3446,TN,Sevierville,37862,IN,45,11,$12.00 - $13.99
2020,CROSSROADS FAMILY FARMS,3446,TN,Sevierville,37862,IN,45,11,$12.00 - $13.99
2020,CROSSROADS SOD FARM LLC,3930,TN,Belvidere,37306,TN,45,11,$10.00 - $11.99
2020,CROUCH FARMS LLC,16,KY,Farmington,42040,KY,45,11,$12.00 - $13.99
2020,CROUCH TOBACCO FARMS LLC,8796,KY,Murray,42071,KY,45,11,$12.00 - $13.99
2020,CROWN ORCHARD CO LP LLP,7059,SC,Charleston,29401,VA,45,11,$12.00 - $13.99
2020,CROWN ORCHARD CO LP LLP,7059,VA,Covesville,22931,VA,45,11,$12.00 - $13.99
2020,CROWN ORCHARD CO LP LLP,7059,VA,Covesville,22931,VA,45,11,$12.00 - $13.99
2020,CROWNOVER FARMS DBA LONE STAR FAMI,6376,TX,Sunray,79086,TX,45,11,$10.00 - $11.99
2020,CROWNOVER FARMS DBA LONE STAR FAMI,6376,TX,Sunray,79086,TX,45,11,$12.00 - $13.99
2020,CROWNOVER FARMS DBA LONE STAR FAMI,6376,TX,Sunray,79086,TX,45,11,$12.00 - $13.99
2020,CROWS VEGETABLES AND GREENHOUSES,6562,OK,Tulsa,74132,OK,45,11,$12.00 - $13.99
2020,CRS LLC,5254,LA,Houma,70360,LA,45,11,$10.00 - $11.99
2020,CRU CATTLE INC / TAYLOR & SONS FAR,,ID,Idaho Falls,83405,ID,45,11,$12.00 - $13.99
2020,CRUM FARMING INC,105,OR,Ione,97843,OR,45,11,$14.00 - $15.99
2020,CRUM PROPERTIES III LLC DBA GOLDEN SPIRIT ALPACA R,9821,VA,Lovingston,22949,FL,45,11,$10.00 - $11.99
2020,CRYSTAL VIEW RASPBERRY FARM INC,9203,WA,Lacey,98516,WA,45,11,$14.00 - $15.99
2020,CSC FARMS,1871,ID,Jerome,83338,ID,45,11,$12.00 - $13.99
2020,CSC FARMS,1871,TN,Sevierville,37862,ID,45,11,$12.00 - $13.99
2020,CSS FARMS LLC,7639,ID,Holbrook,83243,ID,45,11,$12.00 - $13.99
2020,CSS FARMS LLC,7639,NE,Cody,69211,NE,45,11,$14.00 - $15.99
2020,CSS FARMS LLC,7639,NE,Columbus,68601,NE,45,11,$14.00 - $15.99
2020,CSS FARMS LLC,7639,NE,Minden,68959,NE,45,11,$14.00 - $15.99
2020,CSS FARMS LLC,7639,NE,North Platte,69101,NE,45,11,$14.00 - $15.99
2020,CSS FARMS LLC,7639,NY,Bliss,14024,NY,45,11,$14.00 - $15.99
2020,CSS FARMS LLC,7639,NY,Bliss,14024,NY,45,11,$14.00 - $15.99
2020,CSS FARMS LLC,7639,OR,Boardman,97818,OR,45,11,$14.00 - $15.99
2020,CSS FARMS LLC,7639,OR,Boardman,97818,OR,45,11,$14.00 - $15.99
2020,CSS FARMS LLC,7639,TX,Dalhart,79022,TX,45,11,$12.00 - $13.99
2020,CSW & CW LLC,8712,KY,Murray,42071,KY,45,11,$12.00 - $13.99
2020,CUATE TRUCKING LLC,2932,TX,Miles,76861,TX,45,11,$12.00 - $13.99
2020,CUATRO LIGHT CATTLE CO LLC,3113,TX,Farmersville,75442,TX,45,11,$9.99 and under
2020,CUBIBURU LIVESTOCK,5817,CA,Stockton,95219,CA,45,11,$10.00 - $11.99
2020,CUBIBURU LIVESTOCK,5817,CA,Stockton,95219,CA,45,11,$10.00 - $11.99
2020,CUBIBURU LIVESTOCK,5817,WY,Casper,82601,CA,45,11,$10.00 - $11.99
2020,CUBIBURU LIVESTOCK,5817,WY,Casper,82601,CA,45,11,$12.00 - $13.99
2020,CUCARACHA CATTLE CO LLC,2574,TX,Farmersville,75442,TX,45,11,$9.99 and under
2020,CULBERTSON LLC,9830,TN,Sevierville,37862,AL,45,11,$10.00 - $11.99
2020,CULBREATH RANCHES,2033,CO,Silverthorne,80498,CO,45,11,$12.00 - $13.99
2020,CULBREATH RANCHES,2033,CO,Silverthorne,80498,CO,45,11,$9.99 and under
2020,CULLER HOLSTEIN GIN INC,5931,SC,Swansea,29160,SC,45,11,$10.00 - $11.99
2020,CULLER HOLSTEIN GIN INC,5931,SC,Swansea,29160,SC,45,11,$10.00 - $11.99
2020,CULLER HOLSTEIN GIN INC,5931,SC,Swansea,29160,,,,
2020,CUMBERLAND VALLEY NURSERIES INC,132,TN,Mcminnville,37110,TN,45,11,$10.00 - $11.99
2020,CUNDIFF FARMS,3755,KY,Cadiz,42211,KY,45,11,$12.00 - $13.99
2020,CUPP & SONS LLC,376,VA,Lovingston,22949,MA,45,11,$12.00 - $13.99
2020,CUPP & SONS LLC,376,VA,Lovingston,22949,MA,45,11,$14.00 - $15.99
2020,CURBYS LAWN & GARDEN LLC,9229,KS,Olathe,66051,KS,45,11,$14.00 - $15.99
2020,CURL FARMS,6678,OK,Braman,74632,OK,45,11,$12.00 - $13.99
2020,CURTIS D AND DENA A NASH,9412,AR,Brinkley,72021,AR,45,11,$10.00 - $11.99
2020,CUSTOM AG SVCS,9574,MS,Greenwood,38930,MS,45,11,$10.00 - $11.99
2020,CUSTOM ORCHARDS INC,6581,VA,Lovingston,22949,WA,45,11,$14.00 - $15.99
2020,CUSTOM ORCHARDS INC,6581,VA,Lovingston,22949,WA,45,11,$14.00 - $15.99
2020,CUSTOM ORCHARDS INC,6581,WA,Wenatchee,98807,WA,45,11,$14.00 - $15.99
2020,CUSTOM ORCHARDS INC,6581,WA,Wenatchee,98807,WA,45,11,$14.00 - $15.99
2020,CUTTING EDGE HARVESTING INC,9781,TX,Comanche,76442,TX,45,11,$12.00 - $13.99
2020,CUTTING EDGE HARVESTING INC,9781,TX,Comanche,76442,TX,45,11,$12.00 - $13.99
2020,CWBC INC,8859,NM,Lake Arthur,88253,NM,45,11,$12.00 - $13.99
2020,CY FARMS LLC,9216,MS,Greenwood,38930,NY,45,11,$14.00 - $15.99
2020,CY FARMS LLC,8887,LA,Roanoke,70581,LA,45,11,$10.00 - $11.99
2020,CY MENT CONSTRUCTION CORP,5311,IA,Hubbard,50122,IA,47,11,$12.00 - $13.99
2020,CY MENT CONSTRUCTION CORP,5311,IA,Hubbard,50122,IA,47,11,$14.00 - $15.99
2020,CY RANCHS LLC,3933,ID,Heyburn,83336,ID,45,11,$12.00 - $13.99
2020,CYBULSKI BROTHERS,7543,MT,Lewistown,59457,MT,45,11,$12.00 - $13.99
2020,CYBULSKI BROTHERS,7543,MT,Lewistown,59457,MT,45,11,$12.00 - $13.99
2020,CYCLONE RANCH LLC,5306,CO,Boulder,80301,CO,45,11,$9.99 and under
2020,CYNTHIA BOLLICH FARMS,3038,LA,Opelousas,70570,LA,45,11,$10.00 - $11.99
2020,CYPREMORT PLANTING CO LLC,8117,LA,Jeanerette,70544,LA,45,11,$10.00 - $11.99
2020,CYPRESS CREEK FARMS LLC,3871,VA,Lovingston,22949,FL,45,11,$10.00 - $11.99
2020,CYPRESS MILL RANCH LLC,5387,TX,Cypress Mill,78663,TX,45,11,$12.00 - $13.99
2020,CYPRESS SLOUGH FARMS AND B&S FARMS,4965,AR,Marion,72364,AR,45,11,$10.00 - $11.99
2020,CYPRESS SLOUGH FARMS AND B&S FARMS,4965,AR,Marion,72364,AR,45,11,$10.00 - $11.99
2020,D & B AG INC,3064,ID,Burley,83318,ID,45,11,$12.00 - $13.99
2020,D & B FARMS GEN PTR,4003,LA,Crowley,70526,LA,45,11,$10.00 - $11.99
2020,D & D FARMS,368,GA,Valdosta,31606,LA,45,11,$10.00 - $11.99
2020,D & D FARMS,368,GA,Valdosta,31606,LA,45,11,$10.00 - $11.99
2020,D & D SPORTING LLC,6029,LA,Gueydan,70542,LA,45,11,$10.00 - $11.99
2020,D & D STRAWBERRY PATCH LLC,8726,LA,Independence,70443,LA,45,11,$10.00 - $11.99
2020,D & E PETERSON INC,4736,NC,Waynesville,28786,MN,45,11,$14.00 - $15.99
2020,D & G FARMS PARTNERSHIP,3270,MS,Greenwood,38930,MS,45,11,$10.00 - $11.99
2020,D & G FARMS PARTNERSHIP,3270,MS,Greenwood,38930,MS,45,11,$10.00 - $11.99
2020,D & H FARMS LLC,3863,KY,Lexington,40508,KY,45,11,$10.00 - $11.99
2020,D & J PACKING LLC,6062,CA,Castroville,95012,AZ,45,11,$12.00 - $13.99
2020,D & J PACKING LLC,6062,CA,Salinas,93905,CA,45,11,$14.00 - $15.99
2020,D & K FARMS LLC,498,ID,Rupert,83350,ID,45,11,$12.00 - $13.99
2020,D & K HALE FARMS LLC,7158,ID,Heyburn,83336,ID,45,11,$12.00 - $13.99
2020,D & K HARVESTING INC,9884,FL,Fort Pierce,34979,FL,45,11,$10.00 - $11.99
2020,D & K HARVESTING INC,9884,FL,Labelle,33935,FL,45,11,$10.00 - $11.99
2020,D & K HARVESTING INC,9884,FL,Labelle,33935,IN,45,11,$12.00 - $13.99
2020,D & K HARVESTING INC,9884,FL,Labelle,33935,IN,45,11,$14.00 - $15.99
2020,D & K HARVESTING INC,9884,FL,Labelle,33935,IN,45,11,$14.00 - $15.99
2020,D & K HARVESTING INC,9884,FL,Labelle,33935,MI,45,11,$12.00 - $13.99
2020,D & K HARVESTING INC,9884,FL,Labelle,33935,MI,45,11,$14.00 - $15.99
2020,D & K HARVESTING INC,9884,FL,Labelle,33935,MI,45,11,$14.00 - $15.99
2020,D & K HARVESTING INC,9884,FL,Labelle,33975,MI,45,11,$12.00 - $13.99
2020,D & K HARVESTING INC,9884,FL,Maitland,32751,IN,45,11,$12.00 - $13.99
2020,D & K HARVESTING INC,9884,FL,Maitland,32751,MI,45,11,$12.00 - $13.99
2020,D & K HARVESTING INC,2988,FL,Labelle,33935,MI,45,11,$12.00 - $13.99
2020,D & M HARVESTING LLC,741,TN,Sevierville,37862,SD,45,11,$14.00 - $15.99
2020,D & M HARVESTING LLC,741,TN,Sevierville,37862,SD,45,11,$14.00 - $15.99
2020,D & R FARM,4543,WY,Casper,82601,UT,45,11,$9.99 and under
2020,D & R LIVESTOCK,5876,WY,Casper,82601,CA,45,11,$10.00 - $11.99
2020,D & R LIVESTOCK,5876,WY,Casper,82601,CA,45,11,$10.00 - $11.99
2020,D & R LIVESTOCK,5876,WY,Casper,82601,CA,45,11,$12.00 - $13.99
2020,D & S BUCKMIER FARM,8729,OK,Tulsa,74132,ND,45,11,$14.00 - $15.99
2020,D & T EASON FARMS INC,4833,NC,Macclesfield,27852,NC,45,11,$12.00 - $13.99
2020,D & W BURLEY LLC,8897,KY,Lexington,40508,KY,45,11,$12.00 - $13.99
2020,D AND D PLANTERS INC,7923,LA,Thibodaux,70301,LA,45,11,$10.00 - $11.99
2020,D AND J LORCH LTD,1831,TN,Sevierville,37862,IA,45,11,$12.00 - $13.99
2020,D AND J LORCH LTD,1831,TN,Sevierville,37862,IA,45,11,$14.00 - $15.99
2020,D AND S FARMS LLC,6441,KY,Lexington,40508,KY,45,11,$12.00 - $13.99
2020,D AND T CRAWFISH LLC,1734,LA,Abbeville,70511,LA,45,11,$10.00 - $11.99
2020,D BAR RANCH,97,TX,Katy,77493,TX,45,11,$12.00 - $13.99
2020,D BRANDON SMITH,2580,TX,Farmersville,75442,TX,45,11,$9.99 and under
2020,D C FARMS,713,ID,Blackfoot,83221,ID,45,11,$12.00 - $13.99
2020,D C LAND & LIVESTOCK LLC,7327,UT,Kamas,84036,UT,45,11,$9.99 and under
2020,D CANELA RESOURCES LLC,7934,GA,Baxley,31513,GA,45,11,$10.00 - $11.99
2020,D CANELA RESOURCES LLC,7934,GA,Douglas,31533,GA,45,11,$10.00 - $11.99
2020,D D AND J HARVESTING LLC,4644,MS,Houston,38851,MS,45,11,$10.00 - $11.99
2020,D DOWSON FARMS,3378,IL,Pawnee,62558,IL,45,11,$12.00 - $13.99
2020,D DOWSON FARMS,3378,OK,Tulsa,74132,IL,45,11,$12.00 - $13.99
2020,D MCMULLIN RANCH LLC,4360,TX,Copperas Cove,76522,TX,45,11,$12.00 - $13.99
2020,D PEREZ HARVESTING LLC,6814,FL,Lake Placid,33852,MI,45,11,$14.00 - $15.99
2020,D PEREZ HARVESTING LLC,6814,FL,Lake Placid,33852,MI,45,11,$14.00 - $15.99
2020,D PEREZ HARVESTING LLC,6814,MI,Three Rivers,49093,TX,45,11,$12.00 - $13.99
2020,D R SNELL NURSERY INC,8821,VA,Lovingston,22949,MD,45,11,$12.00 - $13.99
2020,D YAM FARMS LLC,8198,ID,Kuna,83634,ID,45,11,$12.00 - $13.99
2020,D&A FARMS,5629,KS,Dighton,67839,KS,45,11,$14.00 - $15.99
2020,D&C WARREN FARMS,3099,AR,Lambrook,72353,AR,45,11,$10.00 - $11.99
2020,D&D HARVESTING & TRUCKING LLC,4628,MS,Greenwood,38930,TX,45,11,$14.00 - $15.99
2020,D&D HARVESTING & TRUCKING LLC,4628,MS,Greenwood,38930,TX,45,11,$14.00 - $15.99
2020,D&H FIELD SVCS INC,4064,MN,Osakis,56360,MN,45,81,$14.00 - $15.99
2020,D&H FIELD SVCS INC,4064,MN,Osakis,56360,MN,45,81,$14.00 - $15.99
2020,D&J AND SON S HARVESTING INC,8866,FL,Lake Placid,33852,FL,45,11,$10.00 - $11.99
2020,D&J AND SON S HARVESTING INC,8866,FL,Lake Placid,33852,FL,45,11,$12.00 - $13.99
2020,D&J AND SON S HARVESTING INC,8866,FL,Lake Placid,33852,FL,45,11,$12.00 - $13.99
2020,D&J AND SON S HARVESTING INC,8866,FL,Lake Placid,33852,GA,45,11,$10.00 - $11.99
2020,D&J AND SON S HARVESTING INC,8866,FL,Lake Placid,33852,MI,45,11,$14.00 - $15.99
2020,D&J AND SON S HARVESTING INC,8866,FL,Lake Placid,33852,MI,45,11,$14.00 - $15.99
2020,D&L FARM PARTNERSHIP,9427,AR,Wilson,72395,AR,45,11,$10.00 - $11.99
2020,D&L FARM PARTNERSHIP,9427,AR,Wilson,72395,AR,45,11,$10.00 - $11.99
2020,D&L FARMS,1769,KS,Scott City,67871,KS,45,11,$14.00 - $15.99
2020,D&T FARMS INC,572,NC,Benson,27504,NC,45,11,$12.00 - $13.99
2020,D&W REGENERATION INC,2596,TX,Center,75935,TX,45,11,$12.00 - $13.99
2020,D/B/A FRANCO MEDINA HARVESTING,4958,FL,Lake Placid,33852,FL,45,11,$10.00 - $11.99
2020,D/B/A ML OLGUIN HARVESTING,4730,FL,Arcadia,34266,FL,45,11,$10.00 - $11.99
2020,D/B/A RAMIREZ HARVESTING,8787,FL,Lake Placid,33852,FL,45,11,$10.00 - $11.99
2020,D31 LLC,5674,NC,Waynesville,28786,NE,45,11,$14.00 - $15.99
2020,D31 LLC,5674,NE,Burwell,68823,NE,45,11,$14.00 - $15.99
2020,DAAQUAM LUMBER,209,ME,Jackman,4945,ME,53,11,$16.00 - $17.99
2020,DAHLGREN CATTLE CO INC,3292,NE,Bertrand,68927,NE,45,11,$14.00 - $15.99
2020,DAHLGREN CATTLE CO INC,3292,NE,Bertrand,68927,NE,45,11,$14.00 - $15.99
2020,DAIRY DOZEN MILNOR DBA FIVE STAR D,9037,ND,Milnor,58060,ND,45,11,$14.00 - $15.99
2020,DAIRY DOZEN MILNOR DBA FIVE STAR D,9037,ND,Milnor,58060,ND,45,11,$14.00 - $15.99
2020,DAIRYLAND NURSERY,5501,NC,Carthage,28327,AL,45,11,$10.00 - $11.99
2020,DAKOTA HONEY LLP,4576,ND,Larimore,58251,ND,45,11,$14.00 - $15.99
2020,DAKOTA VALLEY GROWERS LLLP,5628,MS,Greenwood,38930,ND,45,11,$14.00 - $15.99
2020,DAKOTA VALLEY GROWERS LLLP,5628,MS,Greenwood,38930,ND,45,11,$14.00 - $15.99
2020,DAKOTA WEST FARMS,1586,ND,New England,58647,ND,45,11,$14.00 - $15.99
2020,DALAYNE MUSLAND,3072,NC,Waynesville,28786,ND,45,11,$14.00 - $15.99
2020,DALE A SEAY,845,KY,Lexington,40508,KY,45,11,$12.00 - $13.99
2020,DALE B CHAUTIN FARMS,8048,NC,Henderson,27536,LA,45,11,$10.00 - $11.99
2020,DALE HENSGENS FARM,2753,LA,Branch,70516,LA,45,11,$10.00 - $11.99
2020,DALE S ROOT FARMS LLC,8905,NC,Carthage,28327,NY,45,11,$14.00 - $15.99
2020,DALE VIDRINE FARM,4240,LA,Maurice,70555,LA,45,11,$10.00 - $11.99
2020,DALE ZAHRADKA FARMS,5403,ND,Chaseley,58423,ND,45,11,$14.00 - $15.99
2020,DALE ZOERB,3919,NE,Litchfield,68852,NE,45,11,$14.00 - $15.99
2020,DALLAN JEPPESEN INC,8673,ID,Rexburg,83440,ID,45,11,$12.00 - $13.99
2020,DALTON FARMS INC,4670,UT,Minersville,84752,UT,45,31-33,$14.00 - $15.99
2020,DALTON LEMOINE DBA LEMOINE S HONEY,1596,VA,Lovingston,22949,LA,45,11,$10.00 - $11.99
2020,DAMBACHER FARMS PARTNERSHIP,1387,IL,Virden,62690,IL,45,11,$12.00 - $13.99
2020,DAMBACHER FARMS PARTNERSHIP,1387,IL,Virden,62690,IL,45,11,$14.00 - $15.99
2020,DAMBACHER FARMS PARTNERSHIP,1387,OK,Tulsa,74132,IL,45,11,$12.00 - $13.99
2020,DAMBACHER FARMS PARTNERSHIP,1387,OK,Tulsa,74132,IL,45,11,$12.00 - $13.99
2020,DAMER FARMS LLC,4494,NC,Carthage,28327,TN,45,11,$12.00 - $13.99
2020,DAMIAN GLASER FARMS LLC,3692,LA,Ventress,70783,LA,45,11,$10.00 - $11.99
2020,DAMON STAUFFER,7192,KS,Arlington,67514,KS,45,11,$14.00 - $15.99
2020,DAMON STAUFFER,7192,KS,Arlington,67514,KS,45,11,$14.00 - $15.99
2020,DAN & JERRY S GREENHOUSE INC,374,VA,Lovingston,22949,IA,45,11,$12.00 - $13.99
2020,DAN & JERRY S GREENHOUSE INC,374,VA,Lovingston,22949,IA,45,11,$14.00 - $15.99
2020,DAN & JERRY S GREENHOUSE INC,374,VA,Lovingston,22949,IN,45,11,$14.00 - $15.99
2020,DAN & JERRY S GREENHOUSE INC,374,VA,Lovingston,22949,MN,45,11,$12.00 - $13.99
2020,DAN & JERRY S GREENHOUSE INC,374,VA,Lovingston,22949,MN,45,11,$14.00 - $15.99
2020,DAN BULLINGER FARMS INC,9136,ND,Bottineau,58318,ND,45,11,$14.00 - $15.99
2020,DAN E VACHER,4560,UT,Salem,84653,UT,45,11,$9.99 and under
2020,DAN E VACHER,4560,WY,Casper,82601,UT,45,11,$9.99 and under
2020,DAN HANAUER S TREE FARMS LLC,630,VA,Lovingston,22949,WI,45,11,$14.00 - $15.99
2020,DAN HANAUER S TREE FARMS LLC,630,WI,Shawano,54166,WI,45,11,$14.00 - $15.99
2020,DAN PFEIFLE,3885,ND,Napoleon,58561,ND,45,11,$14.00 - $15.99
2020,DAN PFEIFLE,3885,ND,Napoleon,58561,ND,45,11,$14.00 - $15.99
2020,DAN S HONEY CO,1293,MN,Ottertail,56571,MN,45,11,$14.00 - $15.99
2020,DAN S HONEY CO,1293,MN,Ottertail,56571,TX,45,11,$12.00 - $13.99
2020,DANCE FARMS LLC,8802,ID,Heyburn,83336,ID,45,11,$12.00 - $13.99
2020,DANDRE A SANCHEZ,1012,FL,Ruskin,33570,NC,45,11,$12.00 - $13.99
2020,DANDRE A SANCHEZ,1012,GA,Douglas,31533,NC,45,11,$12.00 - $13.99
2020,DANE HILL FARMS,700,NY,Red Hook,12571,NY,45,11,$14.00 - $15.99
2020,DANIEL BURNETT FARMS,1607,MS,Greenwood,38930,IL,45,11,$14.00 - $15.99
2020,DANIEL DEMARREE FRUIT FARMS LLC,1128,NY,Sodus,14551,NY,45,11,$14.00 - $15.99
2020,DANIEL HARVESTING INC,7507,FL,Bowling Green,33834,FL,45,11,$10.00 - $11.99
2020,DANIEL HARVESTING INC,7507,FL,Bowling Green,33834,FL,45,11,$10.00 - $11.99
2020,DANIEL HARVESTING INC,7507,FL,Bowling Green,33834,NC,45,11,$12.00 - $13.99
2020,DANIEL HARVESTING INC,7507,FL,Bowling Green,33834,NC,45,11,$12.00 - $13.99
2020,DANIEL J AVILA DBA DAN AVILA & SON,4599,CA,Turlock,95380,CA,45,11,$14.00 - $15.99
2020,DANIEL LEEBRICK,5446,KS,Atwood,67730,KS,45,11,$14.00 - $15.99
2020,DANIEL MARCANTEL FARMS INC,7412,LA,Ville Platte,70586,LA,45,11,$10.00 - $11.99
2020,DANIEL MILLER FARM PARTNERSHIP,9400,ND,Fairmount,58030,ND,45,11,$12.00 - $13.99
2020,DANIEL MILLER FARM PARTNERSHIP,9400,ND,Fairmount,58030,ND,45,11,$14.00 - $15.99
2020,DANIEL NAQUIN FARMS INC,6326,LA,Thibodaux,70301,LA,45,11,$10.00 - $11.99
2020,DANIEL S VANACKER,8502,NY,Williamson,14589,NY,45,11,$12.00 - $13.99
2020,DANIEL S VANACKER,8502,NY,Williamson,14589,NY,45,11,$14.00 - $15.99
2020,DANIEL S VANACKER,8502,NY,Williamson,14589,NY,45,11,$14.00 - $15.99
2020,DANIEL SLETTEN FARM,3850,MN,Fergus Falls,56537,ND,45,11,$14.00 - $15.99
2020,DANIELS PRODUCE LLC,976,NE,Columbus,68601,NE,45,11,$14.00 - $15.99
2020,DANIELSKI HARVESTING & FARMING PAR,3135,NE,Valentine,69201,NE,45,11,$14.00 - $15.99
2020,DANNY HIDALGO'S FARM,8797,AL,Calera,35040,,,,
2020,DANNY L WHITENER,21,TN,Ooltewah,37363,TN,45,11,$10.00 - $11.99
2020,DANNY MOORE,9859,KY,Lexington,40508,TN,45,11,$12.00 - $13.99
2020,DANNY MOORE,9859,TN,Lafayette,37083,TN,45,11,$12.00 - $13.99
2020,DANNY O DONOGHUE,6688,KY,Lexington,40508,KY,45,11,$12.00 - $13.99
2020,DANNY TIDWELL,7505,KY,Sedalia,42079,KY,45,11,$12.00 - $13.99
2020,DANSBY FARMS LLC,8708,LA,Monroe,71201,LA,45,11,$10.00 - $11.99
2020,DAREN FOWLER FARMS,8550,AR,Wheatley,72392,AR,45,11,$10.00 - $11.99
2020,DARIN PRUITT FARMS,5063,LA,Bastrop,71220,LA,45,11,$10.00 - $11.99
