school_ID,School,State,School Type,subsidized_count,subsidized_amt,unsubsidized_count,unsubsidized_amt,academic_yr,academic_q
144500,GEORGETOWN UNIVERSITY,DC,Private-Nonprofit,169,311662,65,142554,2022-2023,2
144800,HOWARD UNIVERSITY,DC,Private-Nonprofit,749,1569011,938,1504954,2022-2023,2
145900,STRAYER UNIVERSITY,DC,Proprietary,17991,20547225,17373,29013730,2022-2023,2
146000,TRINITY WASHINGTON UNIVERSITY,DC,Private-Nonprofit,99,182773,91,194497,2022-2023,2
146400,WESLEY THEOLOGICAL SEMINARY,DC,Private-Nonprofit,-, -,-, -,2022-2023,2
146600,BARRY UNIVERSITY,FL,Private-Nonprofit,211,420578,281,507628,2022-2023,2
146700,BETHUNE COOKMAN UNIVERSITY,FL,Private-Nonprofit,290,529264,334,497585,2022-2023,2
146800,SAINT THOMAS UNIVERSITY,FL,Private-Nonprofit,216,304165,227,344061,2022-2023,2
146900,FLORIDA INSTITUTE OF TECHNOLOGY,FL,Private-Nonprofit,453,446000,463,614070,2022-2023,2
147000,EASTERN FLORIDA STATE COLLEGE,FL,Public,200,312432,191,438951,2022-2023,2
147100,COLLEGE OF CENTRAL FLORIDA,FL,Public,149,227676,152,315464,2022-2023,2
147500,DAYTONA STATE COLLEGE,FL,Public,547,908788,294,543578,2022-2023,2
147700,FLORIDA SOUTHWESTERN STATE COLLEGE,FL,Public,102,173532,79,122179,2022-2023,2
147800,EDWARD WATERS UNIVERSITY,FL,Private-Nonprofit,202,387191,198,370629,2022-2023,2
147900,EMBRY-RIDDLE AERONAUTICAL UNIVERSITY,FL,Private-Nonprofit,769,967313,804,1328908,2022-2023,2
148000,FLORIDA AGRICULTURAL & MECHANICAL UNIVERSITY,FL,Public,1212,2252561,1104,1677976,2022-2023,2
148100,FLORIDA ATLANTIC UNIVERSITY,FL,Public,511,1034801,526,982432,2022-2023,2
148200,FLORIDA COLLEGE,FL,Private-Nonprofit,153,331400,196,359674,2022-2023,2
148400,FLORIDA STATE COLLEGE AT JACKSONVILLE,FL,Public,3047,5694327,2809,7182666,2022-2023,2
148500,COLLEGE OF THE FLORIDA KEYS (THE),FL,Public,16,30500,15,36250,2022-2023,2
148600,FLORIDA MEMORIAL UNIVERSITY,FL,Private-Nonprofit,184,388406,173,259790,2022-2023,2
148700,ECKERD COLLEGE,FL,Private-Nonprofit,9,23250,10,10999,2022-2023,2
148800,FLORIDA SOUTHERN COLLEGE,FL,Private-Nonprofit,17,37699,24,41051,2022-2023,2
148900,FLORIDA STATE UNIVERSITY,FL,Public,450,904724,573,1057362,2022-2023,2
149000,GULF COAST STATE COLLEGE,FL,Public,51,86342,44,72579,2022-2023,2
149300,INDIAN RIVER STATE COLLEGE,FL,Public,84,146517,59,92580,2022-2023,2
149500,JACKSONVILLE UNIVERSITY,FL,Private-Nonprofit,60,110482,56,131033,2022-2023,2
149900,ALTIERUS CAREER COLLEGE,FL,Private-Nonprofit,139,104782,126,113020,2022-2023,2
150000,BROWARD COLLEGE,FL,Public,802,1453081,634,1558229,2022-2023,2
150100,FLORIDA GATEWAY COLLEGE,FL,Public,35,69091,33,55274,2022-2023,2
150200,LAKE-SUMTER STATE COLLEGE,FL,Public,66,123049,31,84200,2022-2023,2
150400,"STATE COLLEGE OF FLORIDA, MANATEE-SARASOTA",FL,Public,197,340983,177,355204,2022-2023,2
150500,LYNN UNIVERSITY,FL,Private-Nonprofit,216,342168,215,284715,2022-2023,2
150600,MIAMI DADE COLLEGE,FL,Public,448,796286,405,860312,2022-2023,2
150900,NOVA SOUTHEASTERN UNIVERSITY,FL,Private-Nonprofit,2425,4672707,2246,4032325,2022-2023,2
151000,NORTHWEST FLORIDA STATE COLLEGE,FL,Public,40,65051,41,99638,2022-2023,2
151200,PALM BEACH STATE COLLEGE,FL,Public,994,1138844,796,1075138,2022-2023,2
151300,PENSACOLA STATE COLLEGE,FL,Public,287,439671,226,373014,2022-2023,2
151400,POLK STATE COLLEGE,FL,Public,176,303730,159,373576,2022-2023,2
151500,ROLLINS COLLEGE,FL,Private-Nonprofit,48,79383,61,96756,2022-2023,2
151900,SANTA FE COLLEGE,FL,Public,813,1352431,769,853562,2022-2023,2
152000,SEMINOLE STATE COLLEGE OF FLORIDA,FL,Public,533,979073,408,943227,2022-2023,2
152100,SOUTHEASTERN UNIVERSITY,FL,Private-Nonprofit,335,655912,380,748009,2022-2023,2
152200,SOUTH FLORIDA STATE COLLEGE,FL,Public,41,63583,31,53438,2022-2023,2
152300,SAINT JOHNS RIVER STATE COLLEGE,FL,Public,62,100768,56,106748,2022-2023,2
152600,SAINT LEO UNIVERSITY,FL,Private-Nonprofit,1021,1223219,1052,1608857,2022-2023,2
152800,ST. PETERSBURG COLLEGE,FL,Public,406,765632,407,860008,2022-2023,2
153100,STETSON UNIVERSITY,FL,Private-Nonprofit,122,248983,145,239775,2022-2023,2
153300,TALLAHASSEE STATE COLLEGE,FL,Public,439,532920,420,509808,2022-2023,2
153500,UNIVERSITY OF FLORIDA,FL,Public,307,639134,408,968227,2022-2023,2
153600,UNIVERSITY OF MIAMI,FL,Private-Nonprofit,195,392512,169,305012,2022-2023,2
153700,UNIVERSITY OF SOUTH FLORIDA,FL,Public,735,1551335,792,1628752,2022-2023,2
153800,UNIVERSITY OF TAMPA (THE),FL,Private-Nonprofit,120,223449,188,399171,2022-2023,2
154000,WEBBER INTERNATIONAL UNIVERSITY,FL,Private-Nonprofit,493,942176,498,842214,2022-2023,2
154100,ABRAHAM BALDWIN AGRICULTURAL COLLEGE,GA,Public,43,65791,59,66354,2022-2023,2
154200,AGNES SCOTT COLLEGE,GA,Private-Nonprofit,30,55122,37,57750,2022-2023,2
154400,ALBANY STATE UNIVERSITY,GA,Public,509,713967,472,708999,2022-2023,2
154500,ANDREW COLLEGE,GA,Private-Nonprofit,50,91564,56,103838,2022-2023,2
154700,POINT UNIVERSITY,GA,Private-Nonprofit,69,125717,84,170392,2022-2023,2
155400,BERRY COLLEGE,GA,Private-Nonprofit,30,59535,41,84215,2022-2023,2
155500,THOMAS UNIVERSITY,GA,Private-Nonprofit,9,17250,8,13625,2022-2023,2
155600,BRENAU UNIVERSITY,GA,Private-Nonprofit,618,1377505,697,1798226,2022-2023,2
155700,BREWTON PARKER COLLEGE,GA,Private-Nonprofit,40,62769,41,62000,2022-2023,2
155800,COLLEGE OF COASTAL GEORGIA,GA,Public,40,78416,44,94434,2022-2023,2
155900,CLARK ATLANTA UNIVERSITY,GA,Private-Nonprofit,126,233776,135,233195,2022-2023,2
156000,COLUMBIA THEOLOGICAL SEMINARY,GA,Private-Nonprofit,-, -,-, -,2022-2023,2
156100,COLUMBUS STATE UNIVERSITY,GA,Public,72,148018,64,130867,2022-2023,2
156300,EMMANUEL UNIVERSITY,GA,Private-Nonprofit,33,52535,33,46257,2022-2023,2
156400,EMORY UNIVERSITY,GA,Private-Nonprofit,55,105821,75,180415,2022-2023,2
156600,FORT VALLEY STATE UNIVERSITY,GA,Public,46,93063,63,117227,2022-2023,2
156800,INTERDENOMINATIONAL THEOLOGICAL CENTER,GA,Private-Nonprofit,-, -,-, -,2022-2023,2
156900,GEORGIA INSTITUTE OF TECHNOLOGY,GA,Public,33,72233,46,82862,2022-2023,2
157100,GEORGIA MILITARY COLLEGE,GA,Public,1476,1333578,1187,1241029,2022-2023,2
157200,GEORGIA SOUTHERN UNIVERSITY,GA,Public,218,405017,230,436646,2022-2023,2
157300,GEORGIA SOUTHWESTERN STATE UNIVERSITY,GA,Public,9,18375,13,23865,2022-2023,2
157400,GEORGIA STATE UNIVERSITY,GA,Public,369,752585,390,775970,2022-2023,2
157500,GORDON STATE COLLEGE,GA,Public,69,115291,73,113477,2022-2023,2
157700,KENNESAW STATE UNIVERSITY,GA,Public,171,348219,188,344565,2022-2023,2
157800,LAGRANGE COLLEGE,GA,Private-Nonprofit,5,10000,5,9000,2022-2023,2
157900,AUGUSTA UNIVERSITY,GA,Public,20,35468,22,41783,2022-2023,2
158000,MERCER UNIVERSITY,GA,Private-Nonprofit,312,581758,364,748826,2022-2023,2
158100,MIDDLE GEORGIA STATE UNIVERSITY,GA,Public,448,660637,428,843302,2022-2023,2
158200,MOREHOUSE COLLEGE,GA,Private-Nonprofit,158,332798,170,490855,2022-2023,2
158300,MORRIS BROWN COLLEGE,GA,Private-Nonprofit,9,11423,9,18966,2022-2023,2
158500,UNIVERSITY OF NORTH GEORGIA,GA,Public,74,136529,86,175799,2022-2023,2
158600,OGLETHORPE UNIVERSITY,GA,Private-Nonprofit,112,220057,125,214452,2022-2023,2
158700,PAINE COLLEGE,GA,Private-Nonprofit,17,31750,19,21750,2022-2023,2
158800,PIEDMONT UNIVERSITY,GA,Private-Nonprofit,36,79000,42,89202,2022-2023,2
158900,REINHARDT UNIVERSITY,GA,Private-Nonprofit,17,36890,22,31064,2022-2023,2
159000,SAVANNAH STATE UNIVERSITY,GA,Public,126,177975,77,131059,2022-2023,2
159100,SHORTER UNIVERSITY,GA,Private-Nonprofit,28,55684,31,61452,2022-2023,2
159200,SOUTH GEORGIA STATE COLLEGE,GA,Public,12,19245,9,14799,2022-2023,2
159400,SPELMAN COLLEGE,GA,Private-Nonprofit,42,87737,49,73336,2022-2023,2
159600,TOCCOA FALLS COLLEGE,GA,Private-Nonprofit,88,92463,90,124843,2022-2023,2
159700,TRUETT MCCONNELL UNIVERSITY,GA,Private-Nonprofit,36,72466,46,109220,2022-2023,2
159800,UNIVERSITY OF GEORGIA,GA,Public,111,194931,88,206773,2022-2023,2
159900,VALDOSTA STATE UNIVERSITY,GA,Public,85,153031,93,166751,2022-2023,2
160000,WESLEYAN COLLEGE,GA,Private-Nonprofit,74,161303,68,110201,2022-2023,2
160100,UNIVERSITY OF WEST GEORGIA,GA,Public,96,195452,100,215965,2022-2023,2
160200,GEORGIA COLLEGE & STATE UNIVERSITY,GA,Public,11,12260,10,25343,2022-2023,2
160400,YOUNG HARRIS COLLEGE,GA,Private-Nonprofit,42,80650,54,102150,2022-2023,2
160500,CHAMINADE UNIVERSITY OF HONOLULU,HI,Private-Nonprofit,69,152232,79,200110,2022-2023,2
160600,BRIGHAM YOUNG UNIVERSITY - HAWAII,HI,Private-Nonprofit,61,100411,45,78412,2022-2023,2
161000,UNIVERSITY OF HAWAII AT MANOA,HI,Public,156,305299,176,386709,2022-2023,2
161100,UNIVERSITY OF HAWAII AT HILO,HI,Public,32,63871,31,73282,2022-2023,2
161200,HONOLULU COMMUNITY COLLEGE,HI,Public,6,8625,8,13915,2022-2023,2
161300,KAPIOLANI COMMUNITY COLLEGE,HI,Public,49,64081,45,87248,2022-2023,2
161400,KAUAI COMMUNITY COLLEGE,HI,Public,3,3660,2,5000,2022-2023,2
161500,UNIVERSITY OF HAWAII MAUI COLLEGE,HI,Public,11,22076,7,21320,2022-2023,2
161600,BOISE STATE UNIVERSITY,ID,Public,327,648116,433,929291,2022-2023,2
161700,COLLEGE OF IDAHO (THE),ID,Private-Nonprofit,51,114426,59,107491,2022-2023,2
161900,COLLEGE OF SOUTHERN IDAHO,ID,Public,24,41719,13,22803,2022-2023,2
162000,IDAHO STATE UNIVERSITY,ID,Public,1509,3339441,1489,3958073,2022-2023,2
162100,LEWIS-CLARK STATE COLLEGE,ID,Public,10,16788,19,43488,2022-2023,2
162300,NORTH IDAHO COLLEGE,ID,Public,580,578298,212,293303,2022-2023,2
162400,NORTHWEST NAZARENE UNIVERSITY,ID,Private-Nonprofit,43,68431,61,105109,2022-2023,2
162500,BRIGHAM YOUNG UNIVERSITY - IDAHO,ID,Private-Nonprofit,519,779340,434,714809,2022-2023,2
162600,UNIVERSITY OF IDAHO,ID,Public,168,259422,197,332421,2022-2023,2
163200,AQUINAS INSTITUTE OF THEOLOGY,MO,Private-Nonprofit,-, -,-, -,2022-2023,2
163300,AUGUSTANA COLLEGE,IL,Private-Nonprofit,51,98873,68,90161,2022-2023,2
163400,AURORA UNIVERSITY,IL,Private-Nonprofit,127,285181,149,325840,2022-2023,2
163600,SOUTHWESTERN ILLINOIS COLLEGE,IL,Public,172,255404,147,216215,2022-2023,2
163800,BLACK HAWK COLLEGE,IL,Public,47,41103,66,71374,2022-2023,2
163900,BLACKBURN UNIVERSITY,IL,Private-Nonprofit,186,418411,218,383815,2022-2023,2
164000,PRAIRIE STATE COLLEGE,IL,Public,50,76366,44,66484,2022-2023,2
164100,BRADLEY UNIVERSITY,IL,Private-Nonprofit,27,51349,51,77095,2022-2023,2
164300,SPOON RIVER COLLEGE,IL,Public,12,14354,18,16773,2022-2023,2
164800,CITY COLLEGES OF CHICAGO HARRY S TRUMAN COLLEGE,IL,Public,48,84515,57,111822,2022-2023,2
164900,RICHARD J DALEY COLLEGE-CITY COLLEGES OF CHICAGO,IL,Public,7,10730,7,15225,2022-2023,2
165000,CITY COLLEGES OF CHICAGO - MALCOLM X COLLEGE,IL,Public,143,254477,127,264149,2022-2023,2
165200,HAROLD WASHINGTON COLLEGE,IL,Public,99,167579,84,178821,2022-2023,2
165400,CITY COLLEGES OF CHICAGO - KENNEDY KING COLLEGE,IL,Public,62,103913,38,68640,2022-2023,2
165500,WILBUR WRIGHT COLLEGE,IL,Public,26,43923,26,57651,2022-2023,2
165700,MIDWESTERN UNIVERSITY,IL,Private-Nonprofit,-, -,-, -,2022-2023,2
165900,ROSALIND FRANKLIN UNIVERSITY OF MEDICINE AND SCIENCE,IL,Private-Nonprofit,-, -,-, -,2022-2023,2
166100,CHICAGO THEOLOGICAL SEMINARY,IL,Private-Nonprofit,-, -,-, -,2022-2023,2
166400,UNIVERSITY OF ST. FRANCIS,IL,Private-Nonprofit,34,73840,32,73773,2022-2023,2
166500,COLUMBIA COLLEGE CHICAGO,IL,Private-Nonprofit,411,697402,470,679116,2022-2023,2
166600,CONCORDIA UNIVERSITY,IL,Private-Nonprofit,103,186583,85,148989,2022-2023,2
166900,DANVILLE AREA COMMUNITY COLLEGE,IL,Public,6,11328,4,6872,2022-2023,2
167100,DEPAUL UNIVERSITY,IL,Private-Nonprofit,5347,7974228,5760,6922666,2022-2023,2
167400,EASTERN ILLINOIS UNIVERSITY,IL,Public,303,591747,355,652099,2022-2023,2
167500,ELGIN COMMUNITY COLLEGE,IL,Public,139,141071,179,184043,2022-2023,2
167600,ELMHURST UNIVERSITY,IL,Private-Nonprofit,89,188595,99,184856,2022-2023,2
167800,EUREKA COLLEGE,IL,Private-Nonprofit,40,80262,39,59513,2022-2023,2
168100,HIGHLAND COMMUNITY COLLEGE,IL,Public,7,10338,8,11079,2022-2023,2
168200,GARRETT - EVANGELICAL THEOLOGICAL SEMINARY,IL,Private-Nonprofit,-, -,-, -,2022-2023,2
168400,GREENVILLE UNIVERSITY,IL,Private-Nonprofit,28,59243,27,48543,2022-2023,2
168500,HEBREW THEOLOGICAL COLLEGE,IL,Private-Nonprofit,3,6250,3,3000,2022-2023,2
168800,ILLINOIS COLLEGE,IL,Private-Nonprofit,41,41847,59,72101,2022-2023,2
168900,ILLINOIS COLLEGE OF OPTOMETRY,IL,Private-Nonprofit,-, -,-, -,2022-2023,2
169100,ILLINOIS INSTITUTE OF TECHNOLOGY,IL,Private-Nonprofit,206,448361,232,456588,2022-2023,2
169200,ILLINOIS STATE UNIVERSITY,IL,Public,601,1173372,680,1112333,2022-2023,2
169300,NORTHEASTERN ILLINOIS UNIVERSITY,IL,Public,285,639374,249,585803,2022-2023,2
169400,CHICAGO STATE UNIVERSITY,IL,Public,49,108830,55,130209,2022-2023,2
169600,ILLINOIS WESLEYAN UNIVERSITY,IL,Private-Nonprofit,44,100217,48,82350,2022-2023,2
169900,JOLIET JUNIOR COLLEGE,IL,Public,154,206428,175,235299,2022-2023,2
170000,JUDSON UNIVERSITY,IL,Private-Nonprofit,40,69500,46,118100,2022-2023,2
170400,KNOX COLLEGE,IL,Private-Nonprofit,53,69852,57,59252,2022-2023,2
170500,ILLINOIS VALLEY COMMUNITY COLLEGE,IL,Public,14,16417,9,7960,2022-2023,2
170600,LAKE FOREST COLLEGE,IL,Private-Nonprofit,7,16250,13,23495,2022-2023,2
170700,LEWIS UNIVERSITY,IL,Private-Nonprofit,223,468486,244,454685,2022-2023,2
170800,LINCOLN CHRISTIAN UNIVERSITY,IL,Private-Nonprofit,13,16540,6,8958,2022-2023,2
171000,LOYOLA UNIVERSITY CHICAGO,IL,Private-Nonprofit,408,794363,527,937364,2022-2023,2
171200,LUTHERAN SCHOOL OF THEOLOGY AT CHICAGO,IL,Private-Nonprofit,-, -,-, -,2022-2023,2
171600,GENERATIONS COLLEGE,IL,Private-Nonprofit,79,123723,49,173078,2022-2023,2
172100,MCCORMICK THEOLOGICAL SEMINARY,IL,Private-Nonprofit,-, -,-, -,2022-2023,2
172200,MCKENDREE UNIVERSITY,IL,Private-Nonprofit,446,952191,524,1054160,2022-2023,2
172300,MEADVILLE THEOLOGICAL SCHOOL OF LOMBARD COLLEGE,IL,Private-Nonprofit,-, -,-, -,2022-2023,2
172400,MILLIKIN UNIVERSITY,IL,Private-Nonprofit,160,291440,179,291644,2022-2023,2
172500,MONMOUTH COLLEGE,IL,Private-Nonprofit,22,35427,24,33476,2022-2023,2
172700,MOODY BIBLE INSTITUTE,IL,Private-Nonprofit,117,208200,108,209466,2022-2023,2
172800,MORTON COLLEGE,IL,Public,12,19750,9,13500,2022-2023,2
173200,NATIONAL UNIVERSITY OF HEALTH SCIENCES (THE),IL,Private-Nonprofit,-, -,-, -,2022-2023,2
173300,NATIONAL LOUIS UNIVERSITY,IL,Private-Nonprofit,779,1121778,739,1328031,2022-2023,2
173400,NORTH CENTRAL COLLEGE,IL,Private-Nonprofit,77,165319,79,136193,2022-2023,2
173500,NORTH PARK UNIVERSITY,IL,Private-Nonprofit,61,111741,58,105798,2022-2023,2
173600,NORTHERN BAPTIST THEOLOGICAL SEMINARY,IL,Private-Nonprofit,-, -,2,6834,2022-2023,2
173700,NORTHERN ILLINOIS UNIVERSITY,IL,Public,647,1274417,740,1267468,2022-2023,2
173900,NORTHWESTERN UNIVERSITY,IL,Private-Nonprofit,1127,1415663,1375,1946051,2022-2023,2
174100,OLIVET NAZARENE UNIVERSITY,IL,Private-Nonprofit,57,109862,64,126164,2022-2023,2
174200,ILLINOIS EASTERN COMMUNITY COLLEGES,IL,Public,44,75984,35,61886,2022-2023,2
174500,QUINCY UNIVERSITY,IL,Private-Nonprofit,45,94293,50,94687,2022-2023,2
174700,ROCK VALLEY COLLEGE,IL,Public,55,80651,60,92380,2022-2023,2
174800,ROCKFORD UNIVERSITY,IL,Private-Nonprofit,233,500931,274,483069,2022-2023,2
174900,ROOSEVELT UNIVERSITY,IL,Private-Nonprofit,226,460886,243,482780,2022-2023,2
175000,DOMINICAN UNIVERSITY,IL,Private-Nonprofit,272,543726,282,450995,2022-2023,2
175200,SAUK VALLEY COMMUNITY COLLEGE,IL,Public,25,29585,28,25062,2022-2023,2
175300,SCHOOL OF THE ART INSTITUTE OF CHICAGO,IL,Private-Nonprofit,86,179353,70,129656,2022-2023,2
175800,SOUTHERN ILLINOIS UNIVERSITY AT CARBONDALE,IL,Public,216,447879,276,536721,2022-2023,2
175900,SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE,IL,Public,2110,4428001,2866,6381007,2022-2023,2
176700,BENEDICTINE UNIVERSITY,IL,Private-Nonprofit,145,275314,164,300568,2022-2023,2
176800,SAINT XAVIER UNIVERSITY,IL,Private-Nonprofit,64,120453,56,117159,2022-2023,2
177100,TRINITY CHRISTIAN COLLEGE,IL,Private-Nonprofit,31,65842,41,82556,2022-2023,2
177200,TRINITY INTERNATIONAL UNIVERSITY,IL,Private-Nonprofit,54,102358,60,127200,2022-2023,2
177300,TRITON COLLEGE,IL,Public,97,133090,61,82197,2022-2023,2
177400,UNIVERSITY OF CHICAGO (THE),IL,Private-Nonprofit,133,211069,321,605890,2022-2023,2
177500,UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,IL,Public,459,878687,508,891083,2022-2023,2
177600,UNIVERSITY OF ILLINOIS CHICAGO,IL,Public,739,1504253,584,921925,2022-2023,2
177800,VANDERCOOK COLLEGE OF MUSIC,IL,Private-Nonprofit,2,4750,4,11000,2022-2023,2
178000,WESTERN ILLINOIS UNIVERSITY,IL,Public,251,423306,496,653564,2022-2023,2
178100,WHEATON COLLEGE,IL,Private-Nonprofit,120,258758,139,245450,2022-2023,2
178300,WORSHAM COLLEGE OF MORTUARY SCIENCE,IL,Proprietary,99,142202,104,189277,2022-2023,2
178500,ANDERSON UNIVERSITY,IN,Private-Nonprofit,187,414677,227,406560,2022-2023,2
178600,BALL STATE UNIVERSITY,IN,Public,415,824530,494,855011,2022-2023,2
178700,BETHEL UNIVERSITY,IN,Private-Nonprofit,47,88092,65,113973,2022-2023,2
178800,BUTLER UNIVERSITY,IN,Private-Nonprofit,75,143791,109,187197,2022-2023,2
178900,CHRISTIAN THEOLOGICAL SEMINARY,IN,Private-Nonprofit,-, -,-, -,2022-2023,2
179200,DEPAUW UNIVERSITY,IN,Private-Nonprofit,25,45732,32,48615,2022-2023,2
179300,EARLHAM COLLEGE,IN,Private-Nonprofit,9,15006,9,14574,2022-2023,2
179500,UNIVERSITY OF EVANSVILLE,IN,Private-Nonprofit,26,45405,43,74830,2022-2023,2
179800,FRANKLIN COLLEGE OF INDIANA,IN,Private-Nonprofit,14,33750,20,38065,2022-2023,2
179900,GOSHEN COLLEGE,IN,Private-Nonprofit,13,24203,13,17297,2022-2023,2
180000,GRACE COLLEGE AND THEOLOGICAL SEMINARY,IN,Private-Nonprofit,47,97603,57,112572,2022-2023,2
180100,HANOVER COLLEGE,IN,Private-Nonprofit,16,31000,22,29500,2022-2023,2
180300,HUNTINGTON UNIVERSITY,IN,Private-Nonprofit,20,23145,16,26586,2022-2023,2
180400,UNIVERSITY OF INDIANAPOLIS,IN,Private-Nonprofit,65,122254,85,158756,2022-2023,2
180500,INDIANA INSTITUTE OF TECHNOLOGY,IN,Private-Nonprofit,2576,1466630,2775,2217714,2022-2023,2
180700,INDIANA STATE UNIVERSITY,IN,Public,221,419802,245,498200,2022-2023,2
180800,UNIVERSITY OF SOUTHERN INDIANA,IN,Public,249,495165,279,591314,2022-2023,2
180900,INDIANA UNIVERSITY - BLOOMINGTON,IN,Public,5983,11348284,8162,16269640,2022-2023,2
181100,INDIANA UNIVERSITY - EAST,IN,Public,610,1278277,707,1988214,2022-2023,2
181300,INDIANA UNIVERSITY-INDIANAPOLIS,IN,Public,3855,7736935,4564,9925268,2022-2023,2
181400,INDIANA UNIVERSITY - KOKOMO,IN,Public,42,65918,67,161927,2022-2023,2
181500,INDIANA UNIVERSITY - NORTHWEST,IN,Public,71,117358,80,173997,2022-2023,2
181600,INDIANA UNIVERSITY - SOUTH BEND,IN,Public,121,185026,139,285050,2022-2023,2
181700,INDIANA UNIVERSITY SOUTHEAST,IN,Public,62,100471,119,272134,2022-2023,2
182000,MANCHESTER UNIVERSITY,IN,Private-Nonprofit,47,83763,56,107660,2022-2023,2
182100,MARIAN UNIVERSITY,IN,Private-Nonprofit,62,116428,70,147450,2022-2023,2
182200,INDIANA WESLEYAN UNIVERSITY,IN,Private-Nonprofit,1788,1754579,1757,2568460,2022-2023,2
182300,ANABAPTIST MENNONITE BIBLICAL SEMINARY,IN,Private-Nonprofit,-, -,-, -,2022-2023,2
182400,OAKLAND CITY UNIVERSITY,IN,Private-Nonprofit,22,40326,18,37158,2022-2023,2
182500,PURDUE UNIVERSITY,IN,Public,337,622512,637,1423553,2022-2023,2
182700,PURDUE UNIVERSITY NORTHWEST,IN,Public,132,193381,164,299372,2022-2023,2
182800,PURDUE UNIVERSITY FORT WAYNE,IN,Public,118,216826,115,227432,2022-2023,2
183000,ROSE-HULMAN INSTITUTE OF TECHNOLOGY,IN,Private-Nonprofit,611,868838,803,982046,2022-2023,2
183200,UNIVERSITY OF SAINT FRANCIS,IN,Private-Nonprofit,53,84573,67,119496,2022-2023,2
183400,CALUMET COLLEGE OF SAINT JOSEPH,IN,Private-Nonprofit,247,502719,257,505240,2022-2023,2
183500,SAINT MARY OF THE WOODS COLLEGE,IN,Private-Nonprofit,32,48366,41,67535,2022-2023,2
183600,SAINT MARY'S COLLEGE,IN,Private-Nonprofit,41,92055,60,92695,2022-2023,2
183800,TAYLOR UNIVERSITY,IN,Private-Nonprofit,42,81558,53,102104,2022-2023,2
183900,TRINE UNIVERSITY,IN,Private-Nonprofit,74,114499,83,140631,2022-2023,2
184000,UNIVERSITY OF NOTRE DAME,IN,Private-Nonprofit,91,175775,172,234914,2022-2023,2
184200,VALPARAISO UNIVERSITY,IN,Private-Nonprofit,99,196639,139,271893,2022-2023,2
184300,VINCENNES UNIVERSITY,IN,Public,127,199082,180,338496,2022-2023,2
184400,WABASH COLLEGE,IN,Private-Nonprofit,3,5034,7,14216,2022-2023,2
184600,BRIAR CLIFF UNIVERSITY,IA,Private-Nonprofit,14,29501,18,30875,2022-2023,2
184700,BUENA VISTA UNIVERSITY,IA,Private-Nonprofit,86,157326,84,168051,2022-2023,2
184800,SOUTHEASTERN COMMUNITY COLLEGE,IA,Public,68,107241,78,127964,2022-2023,2
185000,CENTRAL COLLEGE,IA,Private-Nonprofit,20,42207,33,60543,2022-2023,2
185200,CLARKE UNIVERSITY,IA,Private-Nonprofit,69,136617,89,160981,2022-2023,2
185400,COE COLLEGE,IA,Private-Nonprofit,52,102701,72,106119,2022-2023,2
185500,DES MOINES UNIVERSITY - OSTEOPATHIC MEDICAL CENTER,IA,Private-Nonprofit,-, -,-, -,2022-2023,2
185600,CORNELL COLLEGE,IA,Private-Nonprofit,9,16109,12,24250,2022-2023,2
185700,SOUTHWESTERN COMMUNITY COLLEGE,IA,Public,39,59313,39,76761,2022-2023,2
185900,DORDT UNIVERSITY,IA,Private-Nonprofit,32,73055,42,71815,2022-2023,2
186000,DRAKE UNIVERSITY,IA,Private-Nonprofit,74,149591,90,140059,2022-2023,2
186200,ELLSWORTH COMMUNITY COLLEGE,IA,Public,148,174101,197,205695,2022-2023,2
186400,IOWA LAKES COMMUNITY COLLEGE,IA,Public,81,103493,84,118715,2022-2023,2
186500,IOWA CENTRAL COMMUNITY COLLEGE,IA,Public,165,241833,182,338132,2022-2023,2
186600,GRACELAND UNIVERSITY,IA,Private-Nonprofit,74,142442,89,170852,2022-2023,2
186700,GRAND VIEW UNIVERSITY,IA,Private-Nonprofit,56,112214,71,123133,2022-2023,2
186800,GRINNELL COLLEGE,IA,Private-Nonprofit,14,18804,11,17268,2022-2023,2
186900,IOWA STATE UNIVERSITY OF SCIENCE & TECHNOLOGY,IA,Public,532,1068463,741,1394085,2022-2023,2
187100,IOWA WESLEYAN UNIVERSITY,IA,Private-Nonprofit,-, -,2,4000,2022-2023,2
187300,LORAS COLLEGE,IA,Private-Nonprofit,19,24500,24,48750,2022-2023,2
187400,LUTHER COLLEGE,IA,Private-Nonprofit,28,58320,40,76206,2022-2023,2
187500,MARSHALLTOWN COMMUNITY COLLEGE,IA,Public,103,134139,113,175887,2022-2023,2
187700,NORTH IOWA AREA COMMUNITY COLLEGE,IA,Public,194,307997,223,398752,2022-2023,2
187900,MORNINGSIDE UNIVERSITY,IA,Private-Nonprofit,146,297799,239,331085,2022-2023,2
188000,MOUNT MERCY UNIVERSITY,IA,Private-Nonprofit,31,55384,48,88234,2022-2023,2
188100,UNIVERSITY OF ARIZONA GLOBAL CAMPUS (THE),CA,Proprietary,3097,5365247,2818,6798470,2022-2023,2
188300,NORTHWESTERN COLLEGE,IA,Private-Nonprofit,5,4849,8,18695,2022-2023,2
188700,SIMPSON COLLEGE,IA,Private-Nonprofit,64,129365,73,131504,2022-2023,2
