time,fossil-gas,hard-coal,fossil-oil,nuclear,solar,wind-onshore,load-forecast,load-actual,price
2015-01-14 11:00:00+01:00,6651,7230,351,7099,1960,4302,36304,36048,94.52
2015-01-14 12:00:00+01:00,6661,7472,352,7099,2480,4677,35821,35561,86.31
2015-01-14 13:00:00+01:00,6446,7568,359,7099,2688,5121,35422,35186,79.91
2015-01-14 14:00:00+01:00,6415,7573,362,7099,2683,5330,34070,33909,76.06
2015-01-14 15:00:00+01:00,6723,7557,360,7098,2420,5528,33419,33322,75.64
2015-01-14 16:00:00+01:00,6275,7568,352,7099,2003,5518,33189,33330,77.09
2015-01-14 17:00:00+01:00,6931,7593,352,7099,905,5440,33748,33811,79.62
2015-01-14 18:00:00+01:00,8088,7589,353,7099,213,5806,36210,36114,88.06
2015-01-14 19:00:00+01:00,8441,7602,356,7100,112,6321,38021,37535,88.75
2015-01-14 20:00:00+01:00,8539,7578,355,7101,79,6901,38219,37633,86.91
2015-01-14 21:00:00+01:00,8809,7560,347,7102,32,7571,37223,36809,79.91
2015-01-14 22:00:00+01:00,6398,7474,346,7102,31,7913,34534,33939,70.11
2015-01-14 23:00:00+01:00,4840,6948,339,7102,31,8204,31369,30630,59.27
2015-01-15 00:00:00+01:00,3825,6296,286,7105,31,8374,28158,27865,49.14
2015-01-15 01:00:00+01:00,3485,5599,276,7103,31,8407,25897,25617,45.38
2015-01-15 02:00:00+01:00,3466,4801,293,7103,31,8338,24636,24269,43.68
2015-01-15 03:00:00+01:00,3536,4487,296,7103,31,8323,23966,23940,42.49
2015-01-15 04:00:00+01:00,3469,4427,294,7104,31,8080,23884,23762,40.7
2015-01-15 05:00:00+01:00,3424,4933,297,7104,31,7901,24391,24485,41.48
2015-01-15 06:00:00+01:00,3446,5435,299,7102,31,8032,26919,26919,46.24
2015-01-15 07:00:00+01:00,4156,6129,303,7099,33,8288,31770,31608,56.67
2015-01-15 08:00:00+01:00,4660,6488,341,7073,50,8799,35369,34804,69.9
2015-01-15 09:00:00+01:00,4292,6525,345,7065,562,9263,36242,35815,76.22
2015-01-15 10:00:00+01:00,4529,6524,345,7066,1336,9169,36975,36260,79.18
2015-01-15 11:00:00+01:00,4674,6312,362,7066,1984,9300,36838,35996,77.66
2015-01-15 12:00:00+01:00,4448,6248,362,7085,2287,9645,36431,35539,70.25
2015-01-15 13:00:00+01:00,4227,6270,363,7099,2274,9606,36047,35240,57.96
2015-01-15 14:00:00+01:00,3997,6044,362,7100,2062,9890,34655,34028,54.4
2015-01-15 15:00:00+01:00,3984,6075,360,7100,1593,10212,34111,33573,53.87
2015-01-15 16:00:00+01:00,4217,6046,364,7100,939,10274,34190,33637,57.8
2015-01-15 17:00:00+01:00,4651,6197,367,7099,287,10112,34596,34151,65.77
2015-01-15 18:00:00+01:00,4743,6449,366,7100,67,10081,36820,36202,78.95
2015-01-15 19:00:00+01:00,4721,6607,367,7100,62,10678,38704,37469,80.36
2015-01-15 20:00:00+01:00,4838,6641,369,7101,61,11114,38572,37299,79.38
2015-01-15 21:00:00+01:00,4699,6395,343,7102,59,11935,37657,36325,70.31
2015-01-15 22:00:00+01:00,4354,5720,336,7100,59,12091,34804,33848,56.77
2015-01-15 23:00:00+01:00,4065,5457,334,7101,59,11295,31605,30737,53.49
2015-01-16 00:00:00+01:00,3802,4845,297,7101,59,10525,28330,28342,45.92
2015-01-16 01:00:00+01:00,3627,4589,293,7101,59,9822,26071,26119,43.7
2015-01-16 02:00:00+01:00,3602,4223,292,7101,59,9202,24619,24683,42.91
2015-01-16 03:00:00+01:00,3563,4248,292,7100,59,8451,24127,24147,42.15
2015-01-16 04:00:00+01:00,3407,4204,290,7101,59,8754,23954,24030,42.73
2015-01-16 05:00:00+01:00,3476,4138,292,7100,59,8971,24612,24561,45.02
2015-01-16 06:00:00+01:00,3637,4558,296,7102,59,8614,27024,27025,50.41
2015-01-16 07:00:00+01:00,4132,5522,341,7100,59,8693,31796,31518,66.58
2015-01-16 08:00:00+01:00,4980,6111,357,7100,40,9101,35288,34642,78.3
2015-01-16 09:00:00+01:00,4879,6052,345,7105,352,9430,36377,35662,85.84
2015-01-16 10:00:00+01:00,4774,5501,365,7104,1229,9482,36967,36343,89.11
2015-01-16 11:00:00+01:00,4894,5460,354,7102,1855,10147,36823,36335,85.59
2015-01-16 12:00:00+01:00,4765,5816,367,7101,2270,11129,36450,35955,78.55
2015-01-16 13:00:00+01:00,4238,5715,371,7102,2466,12417,36098,35583,71.22
2015-01-16 14:00:00+01:00,4116,5456,367,7102,2388,13423,34828,34322,61.29
2015-01-16 15:00:00+01:00,4388,5508,345,7101,2126,13229,34019,33777,59.4
2015-01-16 16:00:00+01:00,4811,5876,345,7101,1652,12153,33853,33460,66.69
2015-01-16 17:00:00+01:00,4910,6159,356,7101,773,11248,34258,33784,71.61
2015-01-16 18:00:00+01:00,6025,6225,365,7100,222,9878,36326,35633,82.21
2015-01-16 19:00:00+01:00,5963,6505,373,7100,99,9563,37410,36821,84.46
2015-01-16 20:00:00+01:00,5804,6641,370,7102,88,9971,37004,36669,82.09
2015-01-16 21:00:00+01:00,6363,6654,364,7102,75,9614,36315,36015,76
2015-01-16 22:00:00+01:00,5891,6406,361,7103,75,9612,34030,33847,68.82
2015-01-16 23:00:00+01:00,5066,5992,347,7104,75,9578,31310,31243,58.81
2015-01-17 00:00:00+01:00,4909,5546,287,7104,75,9550,29129,28889,50.65
2015-01-17 01:00:00+01:00,4258,5447,269,7102,74,9273,26616,26782,47.98
2015-01-17 02:00:00+01:00,4154,5036,267,7103,57,8637,24814,25083,46.67
2015-01-17 03:00:00+01:00,4224,4855,276,7104,38,8014,23925,24086,46.66
2015-01-17 04:00:00+01:00,4090,4926,276,7105,38,7669,23574,23651,45.48
2015-01-17 05:00:00+01:00,4192,5115,278,7104,38,7110,23512,23539,46.52
2015-01-17 06:00:00+01:00,4317,4953,282,7103,37,6581,24045,24025,47.61
2015-01-17 07:00:00+01:00,4216,4943,285,7104,37,6513,25660,25467,51.97
2015-01-17 08:00:00+01:00,4121,5320,305,7102,62,6259,27391,27120,58.88
2015-01-17 09:00:00+01:00,4581,5684,303,7101,771,5823,30302,29980,68.81
2015-01-17 10:00:00+01:00,4678,5818,305,7102,1914,5356,32302,32225,73.52
2015-01-17 11:00:00+01:00,4647,5792,298,7103,2804,5293,32532,32480,73.67
2015-01-17 12:00:00+01:00,4269,5775,303,7103,3408,5581,31904,31863,71.88
2015-01-17 13:00:00+01:00,4251,5722,303,7103,3584,6038,31786,31659,68.06
2015-01-17 14:00:00+01:00,4446,5548,299,7102,3496,6474,31219,30894,58.83
2015-01-17 15:00:00+01:00,4137,5400,294,7101,3203,6520,29977,29725,51.47
2015-01-17 16:00:00+01:00,4234,5485,294,7101,2515,6174,29407,29039,51
2015-01-17 17:00:00+01:00,4837,5661,294,7099,1121,5629,29815,29191,55.19
2015-01-17 18:00:00+01:00,5673,5847,294,7099,233,5449,32270,31620,72.1
2015-01-17 19:00:00+01:00,5857,5854,295,7101,89,5808,33840,33274,75.99
2015-01-17 20:00:00+01:00,5780,5861,296,7102,79,6118,34565,33865,74
2015-01-17 21:00:00+01:00,5751,5879,296,7104,71,6198,34255,33741,70.78
2015-01-17 22:00:00+01:00,5148,5789,270,7104,70,6120,32574,32324,57.88
2015-01-17 23:00:00+01:00,4919,5697,270,7106,70,6361,30278,30056,53.7
2015-01-18 00:00:00+01:00,4757,5468,272,7107,70,6439,27766,27371,54.28
2015-01-18 01:00:00+01:00,4310,5262,273,7105,61,6574,25570,25227,50.61
2015-01-18 02:00:00+01:00,4042,4798,270,7106,54,6716,23730,23430,44.42
2015-01-18 03:00:00+01:00,4177,4031,270,7106,54,6682,22613,22446,41.89
2015-01-18 04:00:00+01:00,4336,3971,270,7105,54,6429,22167,21973,40.46
2015-01-18 05:00:00+01:00,4146,3965,271,7108,54,6512,22147,21986,41.77
2015-01-18 06:00:00+01:00,4143,3642,271,7108,54,6441,22534,22350,42.1
2015-01-18 07:00:00+01:00,4124,3389,273,7108,55,6324,23616,23099,45.21
2015-01-18 08:00:00+01:00,4184,3678,271,7104,74,6024,24469,23805,47.87
2015-01-18 09:00:00+01:00,4334,4365,255,7104,360,5478,26207,25933,53.03
2015-01-18 10:00:00+01:00,4747,5213,260,7104,717,4966,28561,28482,56.4
2015-01-18 11:00:00+01:00,5040,5531,264,7103,817,4931,29673,29913,64.8
2015-01-18 12:00:00+01:00,5136,5739,263,7103,827,4996,29685,30285,62.38
2015-01-18 13:00:00+01:00,5155,5777,263,7103,824,4839,30046,30892,66.25
2015-01-18 14:00:00+01:00,5019,5781,264,7103,669,4725,29932,30854,66.2
2015-01-18 15:00:00+01:00,4925,5687,261,7104,481,5252,28724,29506,60.23
2015-01-18 16:00:00+01:00,4626,5460,261,7104,262,6269,28234,28894,59.38
2015-01-18 17:00:00+01:00,4560,5419,261,7104,103,6914,28603,28926,58.14
2015-01-18 18:00:00+01:00,4994,5746,262,7105,69,7114,30986,31281,69.59
2015-01-18 19:00:00+01:00,5390,5792,264,7105,69,6679,33027,32810,74.81
2015-01-18 20:00:00+01:00,5550,5797,263,7106,67,6432,34451,33710,74.28
2015-01-18 21:00:00+01:00,5509,5792,271,7105,65,6030,34616,33891,73.59
2015-01-18 22:00:00+01:00,5257,5827,272,7104,65,5268,33252,32608,68.64
2015-01-18 23:00:00+01:00,4784,5779,275,7103,65,4804,30662,29850,59.72
2015-01-19 00:00:00+01:00,5136,5427,273,7105,65,4673,27198,26865,54.84
2015-01-19 01:00:00+01:00,4181,5133,272,7104,65,4767,25056,24650,49.19
2015-01-19 02:00:00+01:00,4050,4917,268,7105,65,4783,23524,23305,46.43
2015-01-19 03:00:00+01:00,4065,4322,265,7104,65,5071,22934,22776,42.18
2015-01-19 04:00:00+01:00,3942,3832,263,7104,65,6077,22868,22671,40.08
2015-01-19 05:00:00+01:00,4067,3954,268,7102,66,7103,23614,23397,44.03
2015-01-19 06:00:00+01:00,4442,5054,269,7100,74,7802,26433,26513,50.25
2015-01-19 07:00:00+01:00,4932,6247,290,7099,66,8138,30976,31460,61.48
2015-01-19 08:00:00+01:00,5791,7274,331,7103,68,8654,34738,35444,69.97
2015-01-19 09:00:00+01:00,5136,7579,340,7102,317,9222,36761,36987,77.42
2015-01-19 10:00:00+01:00,5406,7820,342,7103,962,8841,38192,38207,79.88
2015-01-19 11:00:00+01:00,5346,8036,343,7102,1714,8650,38437,38341,79.56
2015-01-19 12:00:00+01:00,5845,8169,342,7102,2127,8548,38273,38052,74.48
2015-01-19 13:00:00+01:00,6046,8249,342,7053,2268,8354,38089,37891,69.32
2015-01-19 14:00:00+01:00,5966,8214,340,6946,2356,8496,36853,36560,63.24
2015-01-19 15:00:00+01:00,5925,8258,336,6837,2288,8104,36221,36103,63.06
2015-01-19 16:00:00+01:00,5581,8207,328,6729,2003,7708,36000,35867,68.6
2015-01-19 17:00:00+01:00,6354,8189,325,6623,1307,7194,36217,36229,74.64
2015-01-19 18:00:00+01:00,7523,8155,335,6531,414,6660,37842,37941,86.83
2015-01-19 19:00:00+01:00,,,,,,,38642,39304,88.95
2015-01-19 20:00:00+01:00,,,,,,,38758,39262,87.94
2015-01-19 21:00:00+01:00,7693,8186,341,6225,40,6890,38265,38082,83.12
2015-01-19 22:00:00+01:00,6597,8174,343,6198,38,6577,36008,35179,75.57
2015-01-19 23:00:00+01:00,5821,8140,343,6135,38,6033,32396,31618,69.89
2015-01-20 00:00:00+01:00,5305,7921,281,6100,38,5733,29044,29025,57.6
2015-01-20 01:00:00+01:00,4333,7462,274,6097,38,5908,26742,26475,53.55
2015-01-20 02:00:00+01:00,3955,6832,271,6096,38,6121,25491,25087,52.35
2015-01-20 03:00:00+01:00,4168,6538,270,6097,38,6292,24909,24620,50.3
2015-01-20 04:00:00+01:00,4090,6443,271,6096,38,6027,24671,24505,49.46
2015-01-20 05:00:00+01:00,4462,6952,268,6097,40,5097,25240,25188,51.79
2015-01-20 06:00:00+01:00,4847,7531,276,6096,46,4566,27744,27866,56.08
2015-01-20 07:00:00+01:00,6115,8089,309,6093,41,4345,32474,32945,70.93
2015-01-20 08:00:00+01:00,7239,8196,326,6094,60,4310,36453,36474,80.62
2015-01-20 09:00:00+01:00,7314,8072,323,6094,435,3953,37782,37711,83.78
2015-01-20 10:00:00+01:00,7194,8165,331,6094,1034,3405,38886,38505,92.88
2015-01-20 11:00:00+01:00,7768,8190,341,6095,1552,3263,38890,38499,90.6
2015-01-20 12:00:00+01:00,8299,8187,342,6094,1806,3536,38311,38172,86.02
2015-01-20 13:00:00+01:00,8682,8075,331,6095,1740,4080,38013,38132,81.19
2015-01-20 14:00:00+01:00,8216,8031,335,6095,1466,4341,36691,36846,79.26
2015-01-20 15:00:00+01:00,8465,8014,335,6094,1204,4083,36174,36287,79.15
2015-01-20 16:00:00+01:00,9628,7992,333,6094,836,3768,35857,36333,79.79
2015-01-20 17:00:00+01:00,10425,8032,332,6094,295,3554,36720,36890,84.12
2015-01-20 18:00:00+01:00,11068,8010,338,6094,92,3027,38173,38856,89.84
2015-01-20 19:00:00+01:00,11052,8050,342,6097,87,3069,39838,40232,90.69
2015-01-20 20:00:00+01:00,11092,8054,343,6097,86,3331,40070,40207,89.56
2015-01-20 21:00:00+01:00,10631,8049,339,6097,82,3558,38719,39208,85.41
2015-01-20 22:00:00+01:00,8350,8014,345,6097,81,3784,36152,36258,78.73
2015-01-20 23:00:00+01:00,6753,7948,342,6096,81,4099,32568,32569,71.82
2015-01-21 00:00:00+01:00,5576,7718,310,6098,81,4608,29658,29411,70.53
2015-01-21 01:00:00+01:00,4480,7000,270,6098,81,5339,26975,26868,59.37
2015-01-21 02:00:00+01:00,4385,6182,264,6099,81,5825,25506,25391,56.97
2015-01-21 03:00:00+01:00,4404,6085,266,6099,81,6213,25129,24810,54.04
2015-01-21 04:00:00+01:00,4351,5819,266,6098,81,6903,24999,24694,52.15
2015-01-21 05:00:00+01:00,4534,5811,271,6097,81,7160,25621,25268,53.32
2015-01-21 06:00:00+01:00,4381,6476,274,6095,81,7645,28226,27986,55.91
2015-01-21 07:00:00+01:00,5218,7313,297,6095,82,7866,33409,33028,68.61
2015-01-21 08:00:00+01:00,6226,7745,343,6096,100,7892,36912,36643,76.21
2015-01-21 09:00:00+01:00,5687,7835,348,6096,616,7767,37941,38079,78.3
2015-01-21 10:00:00+01:00,5910,7875,350,6097,1488,7352,38630,38761,83.04
2015-01-21 11:00:00+01:00,5786,7900,357,6096,1969,7725,38568,38655,80.02
2015-01-21 12:00:00+01:00,5828,7901,354,6097,2183,8072,38196,38110,74.73
2015-01-21 13:00:00+01:00,5853,7897,358,6097,2170,8784,38101,38036,67.08
2015-01-21 14:00:00+01:00,5685,7858,358,6129,2057,9538,36753,36868,61.83
2015-01-21 15:00:00+01:00,5784,7862,354,6199,1513,9599,36145,36479,61.84
2015-01-21 16:00:00+01:00,5745,7859,354,6208,931,9901,36188,36441,61.8
2015-01-21 17:00:00+01:00,6265,7923,352,6212,367,9668,36757,37061,70.91
2015-01-21 18:00:00+01:00,7129,7968,359,6275,106,9574,38715,38758,80.27
2015-01-21 19:00:00+01:00,7302,7969,366,6366,102,9635,40054,40081,78.82
2015-01-21 20:00:00+01:00,7341,7946,366,6436,94,9657,40082,40122,75.67
2015-01-21 21:00:00+01:00,6211,7846,349,6498,78,9997,39116,39146,65.81
2015-01-21 22:00:00+01:00,5487,7817,349,6513,70,9887,36282,36267,61.64
2015-01-21 23:00:00+01:00,4683,7653,333,6518,70,9995,32741,32864,55.47
2015-01-22 00:00:00+01:00,3996,7093,275,6553,70,10246,29383,29755,50.5
2015-01-22 01:00:00+01:00,3558,6080,265,6630,70,10301,26989,27137,48.08
2015-01-22 02:00:00+01:00,3564,5410,256,6721,70,10104,25501,25675,46.15
2015-01-22 03:00:00+01:00,3599,5281,262,6807,70,10020,24901,25103,42.91
2015-01-22 04:00:00+01:00,3505,5038,266,6851,70,10096,24676,24952,42.11
2015-01-22 05:00:00+01:00,3574,4966,277,6882,70,10312,25154,25540,42.31
2015-01-22 06:00:00+01:00,3713,5886,283,6912,69,10291,27545,28176,48.23
2015-01-22 07:00:00+01:00,4278,7129,297,6943,70,10152,32334,32969,53.17
2015-01-22 08:00:00+01:00,5437,7881,337,6972,87,9881,35792,36207,70.72
2015-01-22 09:00:00+01:00,5385,7944,346,7000,621,9478,37313,37521,73.93
2015-01-22 10:00:00+01:00,5426,7825,348,7029,1627,9314,38330,38344,78.61
2015-01-22 11:00:00+01:00,5253,7761,355,7060,2432,9710,38380,38054,77.13
2015-01-22 12:00:00+01:00,5437,7738,349,7088,2851,10414,37854,37706,70.98
2015-01-22 13:00:00+01:00,5940,7802,350,7094,2532,10819,37778,37513,67.09
2015-01-22 14:00:00+01:00,5760,7794,346,7095,2255,11204,36588,36419,61.68
2015-01-22 15:00:00+01:00,5403,7892,347,7098,2154,10869,36210,35785,61.59
2015-01-22 16:00:00+01:00,5242,7774,351,7099,1853,10621,36098,35761,65
2015-01-22 17:00:00+01:00,6013,7522,356,7098,1186,10329,36772,36254,73.58
2015-01-22 18:00:00+01:00,6715,7583,360,7093,424,9649,38368,38080,83.65
2015-01-22 19:00:00+01:00,7161,7982,365,7094,135,9243,39791,39702,83.57
2015-01-22 20:00:00+01:00,7551,7972,365,7095,77,9228,39675,39722,82.46
2015-01-22 21:00:00+01:00,7743,7966,365,7098,70,8873,38824,38886,78.29
2015-01-22 22:00:00+01:00,6612,7844,365,7095,70,8652,36282,36062,70.61
2015-01-22 23:00:00+01:00,5511,7638,355,7095,70,8783,32705,32725,62.33
2015-01-23 00:00:00+01:00,4109,7124,293,7095,70,8674,29950,29746,53.63
2015-01-23 01:00:00+01:00,3671,6231,287,7095,70,8734,27328,27253,51.21
2015-01-23 02:00:00+01:00,3716,6118,286,7096,70,8812,25732,25770,48.45
2015-01-23 03:00:00+01:00,3613,5745,286,7096,70,8866,25054,25198,47.03
2015-01-23 04:00:00+01:00,3586,5711,274,7096,70,8755,24906,25081,43.58
2015-01-23 05:00:00+01:00,3690,5870,276,7097,69,8632,25516,25679,46.46
2015-01-23 06:00:00+01:00,3729,6684,275,7097,69,8620,28276,28213,52.28
2015-01-23 07:00:00+01:00,4466,7390,319,7099,69,8694,33236,33070,65.64
2015-01-23 08:00:00+01:00,5470,7948,350,7101,111,8683,36643,36531,76.4
2015-01-23 09:00:00+01:00,5400,7953,355,7103,967,8476,37850,37807,79.97
2015-01-23 10:00:00+01:00,5529,7800,362,7104,2243,8168,38603,38312,84.61
2015-01-23 11:00:00+01:00,5399,7679,364,7104,3335,8383,38307,37823,83.52
2015-01-23 12:00:00+01:00,5253,7632,361,7102,3967,8640,37778,37202,78.96
2015-01-23 13:00:00+01:00,5067,7568,364,7103,4026,8956,37455,36773,72.31
2015-01-23 14:00:00+01:00,4911,7332,362,7104,3928,9210,36253,35443,61.96
2015-01-23 15:00:00+01:00,4584,7387,365,7104,3642,9345,35443,34752,60.84
2015-01-23 16:00:00+01:00,4995,6876,366,7100,3104,9600,35235,34582,65.34
2015-01-23 17:00:00+01:00,5616,7188,359,7097,1809,9000,35592,34756,72.57
2015-01-23 18:00:00+01:00,6273,7593,359,7099,580,8695,37395,36572,81.1
2015-01-23 19:00:00+01:00,6722,7975,367,7099,208,8785,38874,38329,83.19
2015-01-23 20:00:00+01:00,6965,7970,367,7098,148,8914,38607,38333,81.51
2015-01-23 21:00:00+01:00,7137,7984,361,7099,138,9014,37880,37708,77.05
2015-01-23 22:00:00+01:00,6398,7987,360,7099,137,8639,35418,35332,71.83
2015-01-23 23:00:00+01:00,5853,7756,351,7100,137,8303,32594,32693,62.47
2015-01-24 00:00:00+01:00,5484,7383,291,7099,137,8081,29959,30040,58.78
2015-01-24 01:00:00+01:00,4550,6754,271,7098,137,7905,27361,27485,55.81
2015-01-24 02:00:00+01:00,4369,5921,267,7100,128,8132,25404,25763,52.97
2015-01-24 03:00:00+01:00,4209,5404,257,7099,118,8091,24467,24786,47.79
2015-01-24 04:00:00+01:00,4177,5188,263,7099,100,7969,24076,24358,46.26
2015-01-24 05:00:00+01:00,4222,4843,258,7099,100,8045,24045,24273,45.91
2015-01-24 06:00:00+01:00,4144,4661,260,7097,100,8151,24701,24822,49.59
2015-01-24 07:00:00+01:00,4198,4940,252,7096,101,8548,26286,26229,52.15
2015-01-24 08:00:00+01:00,3510,5317,269,7094,148,8836,27847,28031,51.86
2015-01-24 09:00:00+01:00,3722,5832,300,7091,1002,8736,30834,30993,61.01
2015-01-24 10:00:00+01:00,3902,6366,301,7091,2228,7746,32948,33327,65.95
2015-01-24 11:00:00+01:00,3764,6277,300,7089,3533,7382,33067,33373,66.22
2015-01-24 12:00:00+01:00,3504,6070,302,7091,4190,7379,32331,32671,64.49
2015-01-24 13:00:00+01:00,3516,6068,298,7094,4277,7542,32183,32544,61.74
2015-01-24 14:00:00+01:00,3600,6037,293,7095,4176,7529,31662,31782,55.08
2015-01-24 15:00:00+01:00,2990,5895,289,7096,4113,7838,30488,30494,52.73
2015-01-24 16:00:00+01:00,3099,5622,288,7097,3604,8098,29875,29801,50.31
2015-01-24 17:00:00+01:00,3689,5819,289,7096,2259,8027,30055,29777,54.34
2015-01-24 18:00:00+01:00,4166,6121,291,7097,792,8741,32283,32048,66.75
2015-01-24 19:00:00+01:00,4221,6314,294,7097,268,9726,34145,34127,71.35
2015-01-24 20:00:00+01:00,4243,6312,299,7099,175,10401,34790,34630,71.07
2015-01-24 21:00:00+01:00,4381,6107,299,7098,110,10596,34752,34494,70.56
2015-01-24 22:00:00+01:00,4407,5729,265,7099,110,10600,32899,33050,63.13
2015-01-24 23:00:00+01:00,4222,5144,262,7097,109,10647,30619,30715,59.27
2015-01-25 00:00:00+01:00,4514,4661,255,7096,109,10520,28293,27877,56.05
2015-01-25 01:00:00+01:00,4171,4180,247,7097,109,10726,25832,25569,47.86
2015-01-25 02:00:00+01:00,3809,4092,246,7097,109,10791,23975,23794,41.52
2015-01-25 03:00:00+01:00,3721,3992,240,7098,109,10922,22900,22965,42.01
2015-01-25 04:00:00+01:00,3663,3573,247,7098,109,11097,22482,22428,39.03
2015-01-25 05:00:00+01:00,3824,3205,243,7098,109,11248,22460,22526,40.91
2015-01-25 06:00:00+01:00,3969,3276,244,7097,110,11122,22971,22939,43.87
2015-01-25 07:00:00+01:00,3660,3032,245,7098,117,11324,23913,23750,41.6
2015-01-25 08:00:00+01:00,3698,2999,257,7098,167,11385,24631,24337,45.71
2015-01-25 09:00:00+01:00,3689,3192,257,7096,1072,11060,26510,26224,51.62
2015-01-25 10:00:00+01:00,3555,3556,260,7097,2418,10454,28712,28381,52.07
2015-01-25 11:00:00+01:00,3189,3860,264,7096,3832,10117,29667,29101,51.07
2015-01-25 12:00:00+01:00,3192,3817,265,7096,4392,9710,29581,28831,51.36
2015-01-25 13:00:00+01:00,3181,3683,265,7099,4437,9536,29902,29011,51.25
2015-01-25 14:00:00+01:00,3139,3586,265,7099,4394,9328,29792,28869,49.62
2015-01-25 15:00:00+01:00,3275,3205,264,7097,4223,9103,28563,27849,47.64
2015-01-25 16:00:00+01:00,3047,3660,261,7094,3731,8897,28093,27188,48.31
2015-01-25 17:00:00+01:00,3248,4021,260,7092,2334,8853,28206,26878,51.88
2015-01-25 18:00:00+01:00,3815,4237,260,7095,828,9250,30583,29363,69.2
2015-01-25 19:00:00+01:00,4168,4764,260,7097,342,9644,32879,32239,76.85
2015-01-25 20:00:00+01:00,4394,4806,260,7099,244,9741,34067,33571,77.7
2015-01-25 21:00:00+01:00,4494,4837,260,7097,169,9678,34416,33845,75.83
2015-01-25 22:00:00+01:00,3887,4871,261,7098,137,9251,32915,32749,69.17
2015-01-25 23:00:00+01:00,4036,4754,261,7097,136,8833,30360,30011,62.28
2015-01-26 00:00:00+01:00,4592,4677,260,7098,136,8373,27181,26853,54.33
2015-01-26 01:00:00+01:00,3976,4059,254,7100,136,8140,24939,24631,49.56
2015-01-26 02:00:00+01:00,3927,3909,258,7099,136,7857,23559,23303,46.26
2015-01-26 03:00:00+01:00,3896,3810,258,7098,136,7616,23107,22989,45.91
2015-01-26 04:00:00+01:00,3813,3860,258,7098,135,7660,23008,22879,45.64
2015-01-26 05:00:00+01:00,3853,4321,258,7097,136,7672,23858,23750,47.58
2015-01-26 06:00:00+01:00,4047,5641,263,7096,137,7512,27000,26802,54.67
2015-01-26 07:00:00+01:00,4911,6292,280,7097,127,7934,31815,31982,68.6
2015-01-26 08:00:00+01:00,5398,6907,314,7099,165,8207,35603,35629,77.38
2015-01-26 09:00:00+01:00,5223,7125,328,7100,1090,7525,37260,36969,81.32
2015-01-26 10:00:00+01:00,5461,7170,330,7104,2572,6397,38173,37516,84.56
2015-01-26 11:00:00+01:00,5198,7121,331,7105,3983,5738,37922,37201,84.81
2015-01-26 12:00:00+01:00,5535,7238,330,7105,4392,5155,37242,36577,82.36
2015-01-26 13:00:00+01:00,5520,7423,331,7103,4280,4936,36934,36237,77.45
2015-01-26 14:00:00+01:00,5663,7478,330,7102,4132,5196,35607,35058,73.74
2015-01-26 15:00:00+01:00,5394,7549,329,7101,3841,5524,35003,34575,72.68
2015-01-26 16:00:00+01:00,5385,7563,318,7101,3250,5437,34832,34395,74.44
2015-01-26 17:00:00+01:00,5693,7634,319,7102,2066,5579,35277,34829,77.9
2015-01-26 18:00:00+01:00,6834,7515,329,7102,752,6005,36798,36507,87.45
